dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,video_view_count,location,tags/1,tags/2,comments_disabled,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/35daef1c0315e260c0c7f904ca2c9911/5BF5C6D9/t51.2885-15/e15/44542224_330344670886619_3892212425071589520_n.jpg,20,20,#rogerwatersbh,0,1896049041494938026,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213255513,"Belo Horizonte, Brazil",belo-horizonte-brazil,553727086,BpQHo67BpGq,rogerwatersbh,1540246680,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9ebd0d0f17a4d87894c12fb226670031/5BF5B4F8/t51.2885-15/e15/s150x150/44542224_330344670886619_3892212425071589520_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a71272e139298b343c10ae86395d9238/5BF56172/t51.2885-15/e15/s240x240/44542224_330344670886619_3892212425071589520_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/287ec43eb7de6343921a571a91f3de4c/5BF5E448/t51.2885-15/e15/s320x320/44542224_330344670886619_3892212425071589520_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b1bd185abf64db19499cba47cfae3b2/5BF59E12/t51.2885-15/e15/s480x480/44542224_330344670886619_3892212425071589520_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/59e9c72a7060e744e62ce65c1015906d/5BF56867/t51.2885-15/e15/s640x640/44542224_330344670886619_3892212425071589520_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/59e9c72a7060e744e62ce65c1015906d/5BF56867/t51.2885-15/e15/s640x640/44542224_330344670886619_3892212425071589520_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e767c22be0df14b72315bdaf211759d/5BF5EDBD/t50.2886-16/44800514_2622644674627840_270280608036001975_n.mp4,,,,,false,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/6dddabd2100d6e40396abcb08194a3f2/5C913FE0/t51.2885-15/e35/43913109_137137193914924_7094735272489586193_n.jpg,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1da2ef026bb24eaecef88ac24166f4ae/5C7E63B4/t51.2885-15/e35/43269935_246335756041884_3156351615053139338_n.jpg,26,26,"I see you on the dark side of the moon! 
#rogerwaters #rogerwatersbh #usandthemtour #pinkfloyd",0,1896044758808200116,false,,,,,,261091388,BpQGqmXAQO0,rogerwaters,1540246170,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/247670c41b9c575131f0bc6260ba5caa/5CADE1F6/t51.2885-15/e35/s150x150/43269935_246335756041884_3156351615053139338_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d49bd0c165eef6a685ab5cdc9f1c192/5C73D2BC/t51.2885-15/e35/s240x240/43269935_246335756041884_3156351615053139338_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c05602a63194f16e9f5a585ac685e720/5C7BD306/t51.2885-15/e35/s320x320/43269935_246335756041884_3156351615053139338_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4bab004cdb77f380cf79191e4a63498d/5C71115C/t51.2885-15/e35/s480x480/43269935_246335756041884_3156351615053139338_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2000b16281b637f89e03ec297963ed87/5CAE8E51/t51.2885-15/sh0.08/e35/s640x640/43269935_246335756041884_3156351615053139338_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2000b16281b637f89e03ec297963ed87/5CAE8E51/t51.2885-15/sh0.08/e35/s640x640/43269935_246335756041884_3156351615053139338_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1da2ef026bb24eaecef88ac24166f4ae/5C7E63B4/t51.2885-15/e35/43269935_246335756041884_3156351615053139338_n.jpg,,,pinkfloyd,usandthemtour,false,rogerwatersbh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/19e3c012eff14b0aa50667972706075e/5C906D20/t51.2885-15/e35/42704227_2267344463355089_1510032364072452667_n.jpg,164,164,"Mais um rock com ele! 🤘❤️
@larausch

#rogerwaters 
#rogerwatersbh
#pinkfloyd",8,1896042163658535554,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,242802355,BpQGE1cB7KC,rogerwaters,1540245861,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b109d801f0ef71ba3781f97f1d94568a/5C82AF1F/t51.2885-15/e35/s150x150/42704227_2267344463355089_1510032364072452667_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b289841320feeb9f399243cf4847fd96/5C83CC19/t51.2885-15/e35/s240x240/42704227_2267344463355089_1510032364072452667_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca6f0cf20a88a722f1973e17d79399a5/5C8B8567/t51.2885-15/e35/s320x320/42704227_2267344463355089_1510032364072452667_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6cb16357c68e0ff211fabf8e4747f3ef/5C7B2320/t51.2885-15/e35/s480x480/42704227_2267344463355089_1510032364072452667_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b81ce15b6d07cee8ca3b981ead54a47/5C7AE09A/t51.2885-15/sh0.08/e35/s640x640/42704227_2267344463355089_1510032364072452667_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b81ce15b6d07cee8ca3b981ead54a47/5C7AE09A/t51.2885-15/sh0.08/e35/s640x640/42704227_2267344463355089_1510032364072452667_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/19e3c012eff14b0aa50667972706075e/5C906D20/t51.2885-15/e35/42704227_2267344463355089_1510032364072452667_n.jpg,,,pinkfloyd,rogerwatersbh,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a3148553e580ec59e0daff068f58ef9b/5C8EDE21/t51.2885-15/e35/43778423_345733405997989_8443347391193123937_n.jpg,37,37,"Roger Waters \m/

#RogerWaters #pinkfloyd #pigs #rogerwatersbrasil #rogerwatersbrasil2018 #rogerwatersbh",0,1896036973803275322,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213255513,"Belo Horizonte, Brazil",belo-horizonte-brazil,240161784,BpQE5UAjQQ6,rogerwatersbh,1540245242,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6bdf8a6c8125b1fe3624d02f765afed/5CACD26E/t51.2885-15/e35/c135.0.810.810/s150x150/43778423_345733405997989_8443347391193123937_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b71a5f597b8be2ecf01ebdaa25dcc00d/5CACA424/t51.2885-15/e35/c135.0.810.810/s240x240/43778423_345733405997989_8443347391193123937_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf4c319f8f965ceb61384abebba1a446/5C76159E/t51.2885-15/e35/c135.0.810.810/s320x320/43778423_345733405997989_8443347391193123937_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/eeefe04aa12cdf545564d921f0aecaf8/5CB246C4/t51.2885-15/e35/c135.0.810.810/s480x480/43778423_345733405997989_8443347391193123937_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f526f588d48efc8a3bb841da0dd64665/5C76F864/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43778423_345733405997989_8443347391193123937_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f526f588d48efc8a3bb841da0dd64665/5C76F864/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43778423_345733405997989_8443347391193123937_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a3148553e580ec59e0daff068f58ef9b/5C8EDE21/t51.2885-15/e35/43778423_345733405997989_8443347391193123937_n.jpg,,,RogerWaters,rogerwatersbrasil,false,pigs,rogerwatersbrasil2018,pinkfloyd,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f1441874dd052ce27be141ba3a11ca2/5C7E7DA5/t51.2885-15/e35/43913746_1972448603047715_2965922526340495953_n.jpg,207,207,"Wirou Lirou Resumation 😋🎶
#RogerWatersBH #PinkFloyd #AnotherBrickInTheWall Showzão",8,1896028550055860516,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,4206091245,BpQC-uyFBkk,PinkFloyd,1540244238,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f10b489af620028803d0da0687b019b/5C7FEDAA/t51.2885-15/e35/c0.135.1080.1080/s150x150/43913746_1972448603047715_2965922526340495953_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b161871de74ab0e343952791740a8a16/5C6B9CAC/t51.2885-15/e35/c0.135.1080.1080/s240x240/43913746_1972448603047715_2965922526340495953_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2329f1bb27088b45a504f12c0a24de0/5CAEC2D2/t51.2885-15/e35/c0.135.1080.1080/s320x320/43913746_1972448603047715_2965922526340495953_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2363f21a0564f8588ab20afed9d4d39/5CB08495/t51.2885-15/e35/c0.135.1080.1080/s480x480/43913746_1972448603047715_2965922526340495953_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e875b0c724698276233ec3a6d038ba65/5C708F3D/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43913746_1972448603047715_2965922526340495953_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e875b0c724698276233ec3a6d038ba65/5C708F3D/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43913746_1972448603047715_2965922526340495953_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f1441874dd052ce27be141ba3a11ca2/5C7E7DA5/t51.2885-15/e35/43913746_1972448603047715_2965922526340495953_n.jpg,,,RogerWatersBH,AnotherBrickInTheWall,false,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f9e69c4b1d94a014d3faa5131b03b2e/5CAFE225/t51.2885-15/e35/43638136_289586521655983_3680790940778663229_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f99a83119b7a80855ebbf1bfe785db3a/5C798CB3/t51.2885-15/e35/43133332_321969785283765_2690585091915767332_n.jpg,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/36633e26e44abfe7702989333408c9f3/5C82A564/t51.2885-15/e35/44216173_1802914923091270_495564863568228296_n.jpg,24,24,#rogerwaters #rogerwatersbh #rogerwatersbrasil2018 #mineirao #toca3,0,1896024090704524151,false,"{""street_address"": ""Avenida Presidente Carlos Luz"", ""zip_code"": ""31275-025"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,217953269,Mineirão - Toca Da Raposa 3,mineirao-toca-da-raposa-3,591412723,BpQB91sBrN3,mineirao,1540243706,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ba3dac2fdf4612f9cc2e11601ca4582/5C745826/t51.2885-15/e35/s150x150/44216173_1802914923091270_495564863568228296_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/dbec521454b137a0a3b80b8a560b3b01/5C72396C/t51.2885-15/e35/s240x240/44216173_1802914923091270_495564863568228296_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5af9f4ed3a4815fd5059d8af1e04ffcf/5C6CC9D6/t51.2885-15/e35/s320x320/44216173_1802914923091270_495564863568228296_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dfbb4a39cffaba2d23d6d06634b5be1/5CAC3B8C/t51.2885-15/e35/s480x480/44216173_1802914923091270_495564863568228296_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/341259ce688622524ad52d576c3477c8/5C810681/t51.2885-15/sh0.08/e35/s640x640/44216173_1802914923091270_495564863568228296_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/341259ce688622524ad52d576c3477c8/5C810681/t51.2885-15/sh0.08/e35/s640x640/44216173_1802914923091270_495564863568228296_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/36633e26e44abfe7702989333408c9f3/5C82A564/t51.2885-15/e35/44216173_1802914923091270_495564863568228296_n.jpg,,,rogerwaters,toca3,false,rogerwatersbrasil2018,rogerwatersbh,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f4f566b19771d417f8ea1180aeef821/5C7C8C79/t51.2885-15/e35/43486894_266797050707743_3203123564731907985_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a81d176c1a91371379395da4b3f29c02/5C76E2A6/t51.2885-15/e35/43521353_367293920679701_6527265697600130019_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/33b7b07ebaa319dc1487635c3f446626/5C79399D/t51.2885-15/e35/43430636_2706832339455724_2395842790264707384_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/91cba54af6401c7cf617684df56167dd/5C79B98B/t51.2885-15/e35/43198059_745924225757770_2201031120500154973_n.jpg,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d88892505eed3b9bf7d11e62af66a2ae/5C779798/t51.2885-15/e35/44379774_1048235822025665_8005157123995363453_n.jpg,91,91,Roger Waters - Turnê Us and Them / Sensacional #rogerwatersusandthem #rogerwatersbh,2,1896019909295372820,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,9618518,BpQBA_cnnoU,rogerwatersbh,1540243208,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca0fcbbdf4601f36742545d2dd4e4508/5C73B197/t51.2885-15/e35/c0.135.1080.1080/s150x150/44379774_1048235822025665_8005157123995363453_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d3913b4d696417c8d8117373f869b85e/5C8DAF91/t51.2885-15/e35/c0.135.1080.1080/s240x240/44379774_1048235822025665_8005157123995363453_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0713c4a516ff2b2a9a3d817301fb6223/5C8B69EF/t51.2885-15/e35/c0.135.1080.1080/s320x320/44379774_1048235822025665_8005157123995363453_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/917c2cb23cd343f977ca48680749e238/5C80ABA8/t51.2885-15/e35/c0.135.1080.1080/s480x480/44379774_1048235822025665_8005157123995363453_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/095009b2969c501e516f5db4a53e5c09/5C777D00/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44379774_1048235822025665_8005157123995363453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/095009b2969c501e516f5db4a53e5c09/5C777D00/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44379774_1048235822025665_8005157123995363453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d88892505eed3b9bf7d11e62af66a2ae/5C779798/t51.2885-15/e35/44379774_1048235822025665_8005157123995363453_n.jpg,,,rogerwatersusandthem,,false,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/b32c0f8c7c3fc8bccfaa9db3949f2c36/5BF57FBD/t50.2886-16/44510920_489487041531040_3614286553100336779_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/95eb9efcba6493646c14cd2048873a66/5C756114/t51.2885-15/e35/43405976_289007408619161_7277569638876003579_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3190f3a0f6ea18b7085518cc3aeeeae6/5C74B84C/t51.2885-15/e35/44660216_166927330914641_7234030843840197094_n.jpg,,,,,,,,,,,,,,,,,,,,
591,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/55410ab5aa32526d2dac11bb4de67b7f/5C8DAC3F/t51.2885-15/e35/44672740_1397122227085578_4935706370497298662_n.jpg,26,26,"Rogério Águas 
#rogerwaters #rogerwatersbh #pinkfloyd #usandthemtour #pinkfloydanimals #animals #pigs #charadeyouare #fuckthepigs #stayhuman #thedarksideofthemoon #thewall",0,1896015849929866959,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,420852106,BpQAF63lH7P,pinkfloydanimals,1540242724,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/01c8bb105983c09679704769339856b3/5C8C5E89/t51.2885-15/e35/c78.0.581.581/s150x150/44672740_1397122227085578_4935706370497298662_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2e74d10b4b7a126ffac40da0c80b785/5C80518F/t51.2885-15/e35/c78.0.581.581/s240x240/44672740_1397122227085578_4935706370497298662_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b79d80064b6bf6ee55f608544ab2178/5CAD01F1/t51.2885-15/e35/c78.0.581.581/s320x320/44672740_1397122227085578_4935706370497298662_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a9e59d62d0d6da5e60e1883027d2fb1/5C7733B6/t51.2885-15/e35/c78.0.581.581/s480x480/44672740_1397122227085578_4935706370497298662_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc05d929f060a67be010bc2a8eb487f6/5C7C5172/t51.2885-15/e35/c78.0.581.581/44672740_1397122227085578_4935706370497298662_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc05d929f060a67be010bc2a8eb487f6/5C7C5172/t51.2885-15/e35/c78.0.581.581/44672740_1397122227085578_4935706370497298662_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/55410ab5aa32526d2dac11bb4de67b7f/5C8DAC3F/t51.2885-15/e35/44672740_1397122227085578_4935706370497298662_n.jpg,,,stayhuman,animals,false,rogerwatersbh,charadeyouare,rogerwaters,thewall,fuckthepigs,pigs,https://instagram.fplu4-1.fna.fbcdn.net/vp/416840b1a2c6982e90173110390859a0/5C763873/t51.2885-15/e35/43408232_275284226429940_4475432301338927660_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/264047feb0b2f0c71f66f14169c480da/5C8DFBCC/t51.2885-15/e35/43281120_712024995862963_6844313562048774992_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c7ce60b9ff8c039888011c37a78b55e/5C7835C8/t51.2885-15/e35/43985617_772878839713979_8912592433275740249_n.jpg,,,,,,,pinkfloyd,usandthemtour,thedarksideofthemoon,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/997bf9905918c7b74fd5374f703decfc/5C8B6E41/t51.2885-15/e35/43300031_512931749183021_6706695640526487727_n.jpg,51,51,"Não há palavras para descrever esse espetáculo... #blessed #dreamcometrue #thegreatestshow #rogerwatersbrasil #rogerwatersbh
#pinkfloyd  #resist #fuckthepigs",1,1896015842773965368,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,1337669053,BpQAF0NDho4,dreamcometrue,1540242723,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bfb3b86ed25b757d21abac3c5e65eca/5C8E4903/t51.2885-15/e35/s150x150/43300031_512931749183021_6706695640526487727_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/981f2807bd0f5b7561b0aff4547cb977/5C74FF49/t51.2885-15/e35/s240x240/43300031_512931749183021_6706695640526487727_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3cff1e5aa624cc6575efc2f85817c273/5C7C37F3/t51.2885-15/e35/s320x320/43300031_512931749183021_6706695640526487727_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/63e6d9429a47247df956970e75bfcd14/5CAEB6A9/t51.2885-15/e35/s480x480/43300031_512931749183021_6706695640526487727_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2c3c5434de96948e0c7af764bff8d190/5C774FA4/t51.2885-15/sh0.08/e35/s640x640/43300031_512931749183021_6706695640526487727_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2c3c5434de96948e0c7af764bff8d190/5C774FA4/t51.2885-15/sh0.08/e35/s640x640/43300031_512931749183021_6706695640526487727_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/997bf9905918c7b74fd5374f703decfc/5C8B6E41/t51.2885-15/e35/43300031_512931749183021_6706695640526487727_n.jpg,,,rogerwatersbh,blessed,false,rogerwatersbrasil,resist,fuckthepigs,thegreatestshow,pinkfloyd,,https://instagram.fplu4-1.fna.fbcdn.net/vp/d884f521f435d8e4a1b0065501a0688b/5C73BD92/t51.2885-15/e35/43588729_1785825598183259_2139019874233754690_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1972f9d85f8babcf85c0eb35aa1dd35f/5BF5E69E/t50.2886-16/43941282_1917104045041954_835714657401008949_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/ede520ae30e8725f7eb8d1bdd5160810/5BF5A722/t50.2886-16/43934313_283677575579964_1743885248416274111_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/541d77631b6188fa410d3fef7cea21c4/5BF56F9B/t50.2886-16/43866442_319996572127892_2455198124003772889_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ee3e72e7340baf5f7a5adfa04c301ec/5BF5D85A/t50.2886-16/44198176_291360381704388_1870428463734252859_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/4af367e4ea84a5ebb48a8ce8a6712c39/5BF5DAE0/t50.2886-16/43868654_1918994148193215_1012467088210724821_n.mp4,,,,,,,,,,,,,,,,,
480,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5dab350773f33a2b0eb26a77408a66e/5C8E5110/t51.2885-15/e35/43169266_245751116109747_750125499855011650_n.jpg,18,18,Roger Waters! ❤ RESIST! #RESISTFASCISM 》《 show maravilhooso!!! ♡ @rogerwaters Thank youuuu! ❤ You rock! #rogerwatersbh,0,1896013818132979551,false,,,,,,239854013,BpP_oWnDF9f,RESISTFASCISM,1540242481,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2781b4432e5860878dc84e931bba75de/5C6C7307/t51.2885-15/e35/c75.0.450.450/s150x150/43169266_245751116109747_750125499855011650_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/85e1997a443118eb63d405432f26cc87/5C6A2DB2/t51.2885-15/e35/c75.0.450.450/s240x240/43169266_245751116109747_750125499855011650_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f56ccbd0796daa397635d2592a7a205f/5C6E600A/t51.2885-15/e35/c75.0.450.450/s320x320/43169266_245751116109747_750125499855011650_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c23bee8f2e6cf0549560c5a7069574c/5C799258/t51.2885-15/e35/c75.0.450.450/43169266_245751116109747_750125499855011650_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c23bee8f2e6cf0549560c5a7069574c/5C799258/t51.2885-15/e35/c75.0.450.450/43169266_245751116109747_750125499855011650_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c23bee8f2e6cf0549560c5a7069574c/5C799258/t51.2885-15/e35/c75.0.450.450/43169266_245751116109747_750125499855011650_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5dab350773f33a2b0eb26a77408a66e/5C8E5110/t51.2885-15/e35/43169266_245751116109747_750125499855011650_n.jpg,,,rogerwatersbh,,false,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0cda50203be413ec3161e1c48b69e0a/5CB1DE36/t51.2885-15/e35/43913080_329880647569070_8671412168441987552_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d458bd312b10564651b678fe5dd07f7d/5C828E4B/t51.2885-15/e35/43087701_241006723234920_445630183295949743_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/27429ed7dd1197f9fc61a066bb950051/5C8F63CA/t51.2885-15/e35/43167226_485284845297947_825932821347008833_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9c61091f5fdaa4950d9dcea06ac5122d/5C7B950F/t51.2885-15/e35/43779363_340939186689614_8801968738402747377_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e11f8d8a7a038d0f13c6cb82b14aeb2c/5C6C5B0A/t51.2885-15/e35/43671988_2177658615888609_9060229208314593568_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2dac46b1e408700cc11c84a241187523/5C8E1070/t51.2885-15/e35/43243090_576504109453485_3689188352283656798_n.jpg,,,,,,,,,,,,,,,,,
